order_id,customer_id,order_timestamp,location,product_category,order_value,delivery_timestamp
5001,1122,2023-07-28 08:00:00,Mumbai,Groceries,4266.28,2023-07-28 08:10:00
5002,1200,2023-07-28 09:00:00,Mumbai,Pharmacy,206.02,2023-07-28 09:10:00
5003,1046,2023-07-28 10:00:00,Delhi,Pharmacy,3053.81,2023-07-28 10:10:00
5004,1100,2023-07-28 11:00:00,Hyderabad,Groceries,4902.08,2023-07-28 11:10:00
5005,1061,2023-07-28 12:00:00,Mumbai,Snacks,2034.87,2023-07-28 12:10:00
5006,1119,2023-07-28 13:00:00,Delhi,Groceries,3980.63,2023-07-28 13:10:00
5007,1084,2023-07-28 14:00:00,Hyderabad,Snacks,4545.71,2023-07-28 14:10:00
5008,1052,2023-07-28 15:00:00,Delhi,Snacks,3011.57,2023-07-28 15:10:00
5009,1001,2023-07-28 16:00:00,Delhi,Snacks,527.19,2023-07-28 16:54:00
5010,1184,2023-07-28 17:00:00,Hyderabad,Groceries,2124.75,2023-07-28 17:10:00
5011,1141,2023-07-28 18:00:00,Bangalore,Snacks,2664.64,2023-07-28 18:10:00
5012,1196,2023-07-28 19:00:00,Hyderabad,Groceries,2647.74,2023-07-28 19:10:00
5013,1161,2023-07-28 20:00:00,Hyderabad,Groceries,4022.92,2023-07-28 20:10:00
5014,1011,2023-07-28 21:00:00,Mumbai,Snacks,2315.04,2023-07-28 21:10:00
5015,1100,2023-07-28 22:00:00,Delhi,Electronics,3109.15,2023-07-28 22:10:00
5016,1164,2023-07-28 23:00:00,Hyderabad,Electronics,2090.69,2023-07-28 23:10:00
5017,1102,2023-07-29 00:00:00,Bangalore,Groceries,1119.81,2023-07-29 00:10:00
5018,1128,2023-07-29 01:00:00,Mumbai,Snacks,1674.44,2023-07-29 01:10:00
5019,1142,2023-07-29 02:00:00,Mumbai,Snacks,2766.77,2023-07-29 02:10:00
5020,1009,2023-07-29 03:00:00,Hyderabad,Snacks,400.73,2023-07-29 03:10:00
5021,1018,2023-07-29 04:00:00,Hyderabad,Groceries,4935.51,2023-07-29 04:10:00
5022,1053,2023-07-29 05:00:00,Mumbai,Electronics,4772.64,2023-07-29 05:10:00
5023,1111,2023-07-29 06:00:00,Delhi,Snacks,4367.97,2023-07-29 06:10:00
5024,1162,2023-07-29 07:00:00,Hyderabad,Snacks,1670.9,2023-07-29 07:10:00
5025,1188,2023-07-29 08:00:00,Delhi,Pharmacy,2263.72,2023-07-29 08:10:00
5026,1053,2023-07-29 09:00:00,Mumbai,Electronics,1026.26,2023-07-29 09:10:00
5027,1056,2023-07-29 10:00:00,Delhi,Electronics,2642.62,2023-07-29 10:10:00
5028,1058,2023-07-29 11:00:00,Mumbai,Snacks,2932.7,2023-07-29 11:10:00
5029,1072,2023-07-29 12:00:00,Bangalore,Electronics,3237.37,2023-07-29 12:10:00
5030,1090,2023-07-29 13:00:00,Mumbai,Electronics,2620.76,2023-07-29 13:10:00
5031,1188,2023-07-29 14:00:00,Delhi,Snacks,1578.64,2023-07-29 14:10:00
5032,1015,2023-07-29 15:00:00,Bangalore,Electronics,2225.06,2023-07-29 15:46:00
5033,1083,2023-07-29 16:00:00,Delhi,Pharmacy,1958.9,2023-07-29 16:10:00
5034,1100,2023-07-29 17:00:00,Mumbai,Pharmacy,1590.72,2023-07-29 17:10:00
5035,1121,2023-07-29 18:00:00,Delhi,Pharmacy,1571.26,2023-07-29 18:10:00
5036,1155,2023-07-29 19:00:00,Mumbai,Groceries,4301.12,2023-07-29 19:10:00
5037,1069,2023-07-29 20:00:00,Mumbai,Electronics,4699.44,2023-07-29 20:10:00
5038,1046,2023-07-29 21:00:00,Hyderabad,Groceries,657.03,2023-07-29 22:56:00
5039,1184,2023-07-29 22:00:00,Hyderabad,Groceries,452.62,2023-07-29 22:10:00
5040,1089,2023-07-29 23:00:00,Bangalore,Pharmacy,3306.11,2023-07-29 23:10:00
5041,1060,2023-07-30 00:00:00,Hyderabad,Groceries,2109.82,2023-07-30 00:10:00
5042,1065,2023-07-30 01:00:00,Delhi,Snacks,4906.06,2023-07-30 01:10:00
5043,1165,2023-07-30 02:00:00,Bangalore,Electronics,2752.56,2023-07-30 02:10:00
5044,1148,2023-07-30 03:00:00,Delhi,Groceries,4558.14,2023-07-30 03:10:00
5045,1031,2023-07-30 04:00:00,Mumbai,Snacks,885.79,2023-07-30 04:10:00
5046,1068,2023-07-30 05:00:00,Delhi,Snacks,597.87,2023-07-30 05:10:00
5047,1018,2023-07-30 06:00:00,Delhi,Electronics,2679.44,2023-07-30 06:10:00
5048,1104,2023-07-30 07:00:00,Delhi,Groceries,2096.94,2023-07-30 07:10:00
5049,1010,2023-07-30 08:00:00,Delhi,Snacks,891.66,2023-07-30 08:10:00
5050,1014,2023-07-30 09:00:00,Delhi,Groceries,4674.56,2023-07-30 09:10:00
5051,1104,2023-07-30 10:00:00,Mumbai,Electronics,1872.49,2023-07-30 10:10:00
5052,1094,2023-07-30 11:00:00,Mumbai,Snacks,3205.58,2023-07-30 11:10:00
5053,1001,2023-07-30 12:00:00,Mumbai,Pharmacy,2356.73,2023-07-30 12:10:00
5054,1024,2023-07-30 13:00:00,Bangalore,Snacks,961.19,2023-07-30 13:10:00
5055,1086,2023-07-30 14:00:00,Delhi,Snacks,2459.36,2023-07-30 14:10:00
5056,1038,2023-07-30 15:00:00,Delhi,Groceries,507.69,2023-07-30 15:10:00
5057,1111,2023-07-30 16:00:00,Mumbai,Snacks,4786.73,2023-07-30 16:10:00
5058,1068,2023-07-30 17:00:00,Bangalore,Pharmacy,2845.47,2023-07-30 17:10:00
5059,1039,2023-07-30 18:00:00,Hyderabad,Snacks,1777.46,2023-07-30 18:10:00
5060,1090,2023-07-30 19:00:00,Delhi,Electronics,2474.59,2023-07-30 19:10:00
5061,1151,2023-07-30 20:00:00,Delhi,Snacks,1383.39,2023-07-30 20:10:00
5062,1086,2023-07-30 21:00:00,Hyderabad,Pharmacy,4716.31,2023-07-30 21:10:00
5063,1052,2023-07-30 22:00:00,Bangalore,Groceries,4934.06,2023-07-30 22:10:00
5064,1103,2023-07-30 23:00:00,Mumbai,Snacks,765.02,2023-07-30 23:10:00
5065,1089,2023-07-31 00:00:00,Delhi,Electronics,1392.8,2023-07-31 00:10:00
5066,1152,2023-07-31 01:00:00,Hyderabad,Pharmacy,1343.93,2023-07-31 01:10:00
5067,1004,2023-07-31 02:00:00,Bangalore,Snacks,926.0,2023-07-31 02:10:00
5068,1161,2023-07-31 03:00:00,Delhi,Groceries,1337.68,2023-07-31 03:10:00
5069,1149,2023-07-31 04:00:00,Mumbai,Groceries,2181.84,2023-07-31 04:10:00
5070,1164,2023-07-31 05:00:00,Mumbai,Pharmacy,4689.29,2023-07-31 05:10:00
5071,1044,2023-07-31 06:00:00,Delhi,Groceries,1389.14,2023-07-31 06:10:00
5072,1045,2023-07-31 07:00:00,Delhi,Snacks,4377.66,2023-07-31 07:10:00
5073,1197,2023-07-31 08:00:00,Bangalore,Electronics,1041.22,2023-07-31 08:10:00
5074,1146,2023-07-31 09:00:00,Mumbai,Groceries,1371.5,2023-07-31 09:10:00
5075,1106,2023-07-31 10:00:00,Hyderabad,Pharmacy,1144.19,2023-07-31 10:10:00
5076,1147,2023-07-31 11:00:00,Bangalore,Pharmacy,4751.03,2023-07-31 11:10:00
5077,1164,2023-07-31 12:00:00,Bangalore,Pharmacy,3406.47,2023-07-31 12:46:00
5078,1095,2023-07-31 13:00:00,Hyderabad,Pharmacy,3666.27,2023-07-31 13:10:00
5079,1051,2023-07-31 14:00:00,Bangalore,Snacks,4838.88,2023-07-31 14:10:00
5080,1086,2023-07-31 15:00:00,Bangalore,Electronics,777.31,2023-07-31 15:33:00
5081,1167,2023-07-31 16:00:00,Bangalore,Pharmacy,4520.38,2023-07-31 16:10:00
5082,1131,2023-07-31 17:00:00,Bangalore,Electronics,3932.65,2023-07-31 17:10:00
5083,1055,2023-07-31 18:00:00,Delhi,Snacks,3622.78,2023-07-31 18:10:00
5084,1125,2023-07-31 19:00:00,Mumbai,Electronics,363.73,2023-07-31 19:10:00
5085,1192,2023-07-31 20:00:00,Delhi,Electronics,3824.43,2023-07-31 20:10:00
5086,1090,2023-07-31 21:00:00,Hyderabad,Snacks,1618.0,2023-07-31 21:10:00
5087,1072,2023-07-31 22:00:00,Mumbai,Pharmacy,2683.7,2023-07-31 22:10:00
5088,1004,2023-07-31 23:00:00,Mumbai,Pharmacy,2419.68,2023-07-31 23:10:00
5089,1033,2023-08-01 00:00:00,Hyderabad,Pharmacy,4329.18,2023-08-01 00:10:00
5090,1163,2023-08-01 01:00:00,Hyderabad,Pharmacy,3085.7,2023-08-01 01:10:00
5091,1140,2023-08-01 02:00:00,Mumbai,Electronics,2770.08,2023-08-01 02:10:00
5092,1068,2023-08-01 03:00:00,Mumbai,Pharmacy,4349.69,2023-08-01 03:10:00
5093,1004,2023-08-01 04:00:00,Bangalore,Electronics,370.99,2023-08-01 04:10:00
5094,1153,2023-08-01 05:00:00,Hyderabad,Pharmacy,1828.04,2023-08-01 05:10:00
5095,1004,2023-08-01 06:00:00,Hyderabad,Electronics,765.06,2023-08-01 06:10:00
5096,1169,2023-08-01 07:00:00,Hyderabad,Groceries,807.94,2023-08-01 07:10:00
5097,1042,2023-08-01 08:00:00,Delhi,Groceries,3018.16,2023-08-01 08:10:00
5098,1078,2023-08-01 09:00:00,Bangalore,Pharmacy,3385.72,2023-08-01 09:10:00
5099,1122,2023-08-01 10:00:00,Bangalore,Pharmacy,2902.91,2023-08-01 10:10:00
5100,1159,2023-08-01 11:00:00,Delhi,Pharmacy,2526.21,2023-08-01 11:10:00
5101,1180,2023-08-01 12:00:00,Hyderabad,Snacks,3132.71,2023-08-01 12:10:00
5102,1097,2023-08-01 13:00:00,Bangalore,Snacks,3122.33,2023-08-01 13:10:00
5103,1056,2023-08-01 14:00:00,Delhi,Pharmacy,3749.01,2023-08-01 14:10:00
5104,1094,2023-08-01 15:00:00,Hyderabad,Electronics,619.67,2023-08-01 15:10:00
5105,1067,2023-08-01 16:00:00,Mumbai,Groceries,3692.66,2023-08-01 16:10:00
5106,1199,2023-08-01 17:00:00,Hyderabad,Pharmacy,2649.98,2023-08-01 17:10:00
5107,1063,2023-08-01 18:00:00,Bangalore,Groceries,3681.45,2023-08-01 18:10:00
5108,1079,2023-08-01 19:00:00,Bangalore,Snacks,4316.19,2023-08-01 20:34:00
5109,1103,2023-08-01 20:00:00,Mumbai,Electronics,3124.8,2023-08-01 20:10:00
5110,1054,2023-08-01 21:00:00,Bangalore,Groceries,4492.49,2023-08-01 21:10:00
5111,1023,2023-08-01 22:00:00,Hyderabad,Pharmacy,2288.55,2023-08-01 22:10:00
5112,1071,2023-08-01 23:00:00,Hyderabad,Groceries,4889.45,2023-08-01 23:10:00
5113,1174,2023-08-02 00:00:00,Delhi,Snacks,1263.05,2023-08-02 00:10:00
5114,1067,2023-08-02 01:00:00,Delhi,Electronics,874.73,2023-08-02 01:10:00
5115,1130,2023-08-02 02:00:00,Bangalore,Snacks,3098.21,2023-08-02 02:10:00
5116,1035,2023-08-02 03:00:00,Mumbai,Groceries,2827.99,2023-08-02 03:10:00
5117,1146,2023-08-02 04:00:00,Bangalore,Groceries,2625.74,2023-08-02 04:10:00
5118,1135,2023-08-02 05:00:00,Hyderabad,Groceries,959.89,2023-08-02 05:10:00
5119,1195,2023-08-02 06:00:00,Bangalore,Groceries,1520.34,2023-08-02 06:10:00
5120,1145,2023-08-02 07:00:00,Delhi,Groceries,1889.89,2023-08-02 07:10:00
5121,1083,2023-08-02 08:00:00,Mumbai,Pharmacy,3062.73,2023-08-02 08:10:00
5122,1015,2023-08-02 09:00:00,Delhi,Pharmacy,3588.32,2023-08-02 09:10:00
5123,1008,2023-08-02 10:00:00,Mumbai,Electronics,4357.31,2023-08-02 10:10:00
5124,1132,2023-08-02 11:00:00,Bangalore,Groceries,4834.31,2023-08-02 11:10:00
5125,1160,2023-08-02 12:00:00,Hyderabad,Pharmacy,4184.68,2023-08-02 12:10:00
5126,1188,2023-08-02 13:00:00,Bangalore,Snacks,4445.97,2023-08-02 13:10:00
5127,1028,2023-08-02 14:00:00,Bangalore,Pharmacy,3964.89,2023-08-02 14:10:00
5128,1060,2023-08-02 15:00:00,Hyderabad,Groceries,3405.16,2023-08-02 15:10:00
5129,1053,2023-08-02 16:00:00,Mumbai,Pharmacy,2112.28,2023-08-02 16:48:00
5130,1184,2023-08-02 17:00:00,Mumbai,Groceries,861.27,2023-08-02 17:10:00
5131,1200,2023-08-02 18:00:00,Bangalore,Groceries,1499.19,2023-08-02 18:10:00
5132,1177,2023-08-02 19:00:00,Mumbai,Electronics,2769.61,2023-08-02 19:10:00
5133,1092,2023-08-02 20:00:00,Bangalore,Snacks,3649.64,2023-08-02 21:43:00
5134,1184,2023-08-02 21:00:00,Bangalore,Groceries,3414.57,2023-08-02 21:10:00
5135,1048,2023-08-02 22:00:00,Hyderabad,Groceries,4079.83,2023-08-02 22:10:00
5136,1103,2023-08-02 23:00:00,Mumbai,Pharmacy,3330.1,2023-08-02 23:10:00
5137,1020,2023-08-03 00:00:00,Delhi,Pharmacy,1005.77,2023-08-03 00:10:00
5138,1035,2023-08-03 01:00:00,Mumbai,Electronics,2853.23,2023-08-03 01:10:00
5139,1080,2023-08-03 02:00:00,Delhi,Pharmacy,811.07,2023-08-03 02:10:00
5140,1046,2023-08-03 03:00:00,Hyderabad,Snacks,3422.53,2023-08-03 03:10:00
5141,1158,2023-08-03 04:00:00,Delhi,Electronics,4452.73,2023-08-03 04:10:00
5142,1103,2023-08-03 05:00:00,Bangalore,Snacks,420.39,2023-08-03 05:10:00
5143,1011,2023-08-03 06:00:00,Bangalore,Electronics,3358.46,2023-08-03 06:10:00
5144,1105,2023-08-03 07:00:00,Mumbai,Groceries,4065.7,2023-08-03 07:10:00
5145,1015,2023-08-03 08:00:00,Bangalore,Snacks,3144.71,2023-08-03 08:10:00
5146,1093,2023-08-03 09:00:00,Mumbai,Groceries,2622.54,2023-08-03 09:10:00
5147,1029,2023-08-03 10:00:00,Mumbai,Groceries,3854.48,2023-08-03 10:10:00
5148,1052,2023-08-03 11:00:00,Bangalore,Snacks,795.58,2023-08-03 11:10:00
5149,1140,2023-08-03 12:00:00,Delhi,Pharmacy,3840.24,2023-08-03 12:10:00
5150,1158,2023-08-03 13:00:00,Delhi,Snacks,4334.04,2023-08-03 13:10:00
5151,1199,2023-08-03 14:00:00,Bangalore,Snacks,1643.64,2023-08-03 14:31:00
5152,1152,2023-08-03 15:00:00,Delhi,Snacks,3321.15,2023-08-03 15:10:00
5153,1024,2023-08-03 16:00:00,Bangalore,Groceries,3937.63,2023-08-03 16:10:00
5154,1148,2023-08-03 17:00:00,Hyderabad,Snacks,1256.1,2023-08-03 17:10:00
5155,1176,2023-08-03 18:00:00,Bangalore,Electronics,3244.33,2023-08-03 18:10:00
5156,1132,2023-08-03 19:00:00,Delhi,Groceries,2972.23,2023-08-03 19:10:00
5157,1040,2023-08-03 20:00:00,Hyderabad,Electronics,3605.08,2023-08-03 20:10:00
5158,1020,2023-08-03 21:00:00,Mumbai,Pharmacy,4380.94,2023-08-03 21:10:00
5159,1093,2023-08-03 22:00:00,Bangalore,Snacks,3798.52,2023-08-03 22:10:00
5160,1075,2023-08-03 23:00:00,Bangalore,Snacks,4843.57,2023-08-04 00:31:00
5161,1030,2023-08-04 00:00:00,Bangalore,Snacks,1936.48,2023-08-04 00:10:00
5162,1126,2023-08-04 01:00:00,Mumbai,Groceries,1366.44,2023-08-04 01:10:00
5163,1037,2023-08-04 02:00:00,Bangalore,Electronics,2407.13,2023-08-04 03:28:00
5164,1079,2023-08-04 03:00:00,Mumbai,Groceries,1283.77,2023-08-04 03:10:00
5165,1026,2023-08-04 04:00:00,Hyderabad,Pharmacy,4510.15,2023-08-04 04:10:00
5166,1136,2023-08-04 05:00:00,Delhi,Snacks,673.17,2023-08-04 05:10:00
5167,1185,2023-08-04 06:00:00,Delhi,Electronics,2338.76,2023-08-04 06:10:00
5168,1062,2023-08-04 07:00:00,Delhi,Groceries,3093.39,2023-08-04 07:10:00
5169,1141,2023-08-04 08:00:00,Mumbai,Snacks,4374.39,2023-08-04 08:10:00
5170,1070,2023-08-04 09:00:00,Hyderabad,Groceries,3114.72,2023-08-04 09:10:00
5171,1013,2023-08-04 10:00:00,Mumbai,Pharmacy,1692.04,2023-08-04 10:10:00
5172,1006,2023-08-04 11:00:00,Bangalore,Snacks,1518.23,2023-08-04 11:10:00
5173,1072,2023-08-04 12:00:00,Bangalore,Electronics,1500.48,2023-08-04 12:10:00
5174,1106,2023-08-04 13:00:00,Delhi,Electronics,1489.46,2023-08-04 13:10:00
5175,1046,2023-08-04 14:00:00,Hyderabad,Groceries,2571.1,2023-08-04 14:10:00
5176,1011,2023-08-04 15:00:00,Hyderabad,Pharmacy,1440.94,2023-08-04 15:10:00
5177,1086,2023-08-04 16:00:00,Bangalore,Electronics,2041.35,2023-08-04 16:10:00
5178,1113,2023-08-04 17:00:00,Bangalore,Pharmacy,3002.95,2023-08-04 17:10:00
5179,1192,2023-08-04 18:00:00,Delhi,Groceries,4399.43,2023-08-04 18:10:00
5180,1016,2023-08-04 19:00:00,Hyderabad,Pharmacy,1020.58,2023-08-04 19:36:00
5181,1187,2023-08-04 20:00:00,Bangalore,Snacks,1870.66,2023-08-04 20:10:00
5182,1100,2023-08-04 21:00:00,Mumbai,Electronics,3205.43,2023-08-04 21:10:00
5183,1120,2023-08-04 22:00:00,Hyderabad,Groceries,3966.69,2023-08-04 22:10:00
5184,1002,2023-08-04 23:00:00,Mumbai,Pharmacy,1491.05,2023-08-04 23:32:00
5185,1030,2023-08-05 00:00:00,Mumbai,Snacks,4942.39,2023-08-05 00:10:00
5186,1080,2023-08-05 01:00:00,Hyderabad,Electronics,1706.74,2023-08-05 01:10:00
5187,1044,2023-08-05 02:00:00,Bangalore,Snacks,971.48,2023-08-05 02:10:00
5188,1041,2023-08-05 03:00:00,Mumbai,Snacks,1070.97,2023-08-05 03:10:00
5189,1111,2023-08-05 04:00:00,Mumbai,Snacks,3568.37,2023-08-05 04:53:00
5190,1077,2023-08-05 05:00:00,Hyderabad,Electronics,4399.8,2023-08-05 05:10:00
5191,1113,2023-08-05 06:00:00,Hyderabad,Pharmacy,3257.67,2023-08-05 06:10:00
5192,1031,2023-08-05 07:00:00,Hyderabad,Pharmacy,2640.57,2023-08-05 07:10:00
5193,1044,2023-08-05 08:00:00,Hyderabad,Snacks,4348.8,2023-08-05 08:10:00
5194,1001,2023-08-05 09:00:00,Delhi,Electronics,590.62,2023-08-05 10:43:00
5195,1154,2023-08-05 10:00:00,Bangalore,Snacks,4683.54,2023-08-05 10:10:00
5196,1037,2023-08-05 11:00:00,Hyderabad,Groceries,1736.08,2023-08-05 11:10:00
5197,1011,2023-08-05 12:00:00,Bangalore,Groceries,4992.13,2023-08-05 12:10:00
5198,1196,2023-08-05 13:00:00,Hyderabad,Snacks,3614.3,2023-08-05 14:42:00
5199,1058,2023-08-05 14:00:00,Delhi,Pharmacy,4249.03,2023-08-05 14:10:00
5200,1177,2023-08-05 15:00:00,Hyderabad,Snacks,4580.9,2023-08-05 15:10:00
5201,1044,2023-08-05 16:00:00,Mumbai,Snacks,1416.27,2023-08-05 16:10:00
5202,1009,2023-08-05 17:00:00,Mumbai,Snacks,261.3,2023-08-05 17:10:00
5203,1034,2023-08-05 18:00:00,Mumbai,Snacks,1376.66,2023-08-05 18:10:00
5204,1096,2023-08-05 19:00:00,Bangalore,Snacks,719.16,2023-08-05 19:10:00
5205,1151,2023-08-05 20:00:00,Delhi,Pharmacy,3545.88,2023-08-05 20:10:00
5206,1153,2023-08-05 21:00:00,Bangalore,Snacks,2007.23,2023-08-05 21:10:00
5207,1145,2023-08-05 22:00:00,Hyderabad,Snacks,4745.01,2023-08-05 22:10:00
5208,1117,2023-08-05 23:00:00,Hyderabad,Pharmacy,1299.21,2023-08-05 23:10:00
5209,1152,2023-08-06 00:00:00,Hyderabad,Snacks,2694.51,2023-08-06 00:10:00
5210,1183,2023-08-06 01:00:00,Mumbai,Snacks,4740.24,2023-08-06 01:10:00
5211,1034,2023-08-06 02:00:00,Bangalore,Pharmacy,1206.49,2023-08-06 02:10:00
5212,1163,2023-08-06 03:00:00,Mumbai,Groceries,3014.59,2023-08-06 03:10:00
5213,1108,2023-08-06 04:00:00,Mumbai,Groceries,2374.44,2023-08-06 04:10:00
5214,1120,2023-08-06 05:00:00,Mumbai,Electronics,3334.28,2023-08-06 05:10:00
5215,1160,2023-08-06 06:00:00,Delhi,Electronics,2756.17,2023-08-06 06:10:00
5216,1028,2023-08-06 07:00:00,Mumbai,Snacks,1766.42,2023-08-06 07:47:00
5217,1133,2023-08-06 08:00:00,Hyderabad,Pharmacy,2124.83,2023-08-06 08:10:00
5218,1193,2023-08-06 09:00:00,Mumbai,Snacks,3964.66,2023-08-06 09:10:00
5219,1146,2023-08-06 10:00:00,Bangalore,Groceries,1560.1,2023-08-06 10:10:00
5220,1103,2023-08-06 11:00:00,Mumbai,Electronics,4098.08,2023-08-06 11:10:00
5221,1135,2023-08-06 12:00:00,Mumbai,Electronics,2192.61,2023-08-06 13:03:00
5222,1085,2023-08-06 13:00:00,Hyderabad,Electronics,1054.91,2023-08-06 13:10:00
5223,1031,2023-08-06 14:00:00,Delhi,Pharmacy,4318.29,2023-08-06 14:10:00
5224,1098,2023-08-06 15:00:00,Delhi,Groceries,982.88,2023-08-06 15:10:00
5225,1157,2023-08-06 16:00:00,Delhi,Pharmacy,1445.6,2023-08-06 16:10:00
5226,1180,2023-08-06 17:00:00,Bangalore,Electronics,1459.86,2023-08-06 17:40:00
5227,1187,2023-08-06 18:00:00,Bangalore,Groceries,861.25,2023-08-06 18:10:00
5228,1133,2023-08-06 19:00:00,Delhi,Groceries,2710.96,2023-08-06 19:10:00
5229,1105,2023-08-06 20:00:00,Mumbai,Snacks,3296.6,2023-08-06 21:13:00
5230,1120,2023-08-06 21:00:00,Hyderabad,Groceries,1146.52,2023-08-06 21:10:00
5231,1161,2023-08-06 22:00:00,Bangalore,Electronics,2095.78,2023-08-06 22:10:00
5232,1030,2023-08-06 23:00:00,Bangalore,Pharmacy,2873.53,2023-08-06 23:10:00
5233,1067,2023-08-07 00:00:00,Bangalore,Electronics,4363.49,2023-08-07 00:22:00
5234,1067,2023-08-07 01:00:00,Delhi,Snacks,2806.63,2023-08-07 01:10:00
5235,1120,2023-08-07 02:00:00,Delhi,Groceries,4872.11,2023-08-07 02:10:00
5236,1088,2023-08-07 03:00:00,Hyderabad,Groceries,1345.44,2023-08-07 04:27:00
5237,1116,2023-08-07 04:00:00,Bangalore,Snacks,3915.96,2023-08-07 04:10:00
5238,1009,2023-08-07 05:00:00,Mumbai,Snacks,534.06,2023-08-07 05:10:00
5239,1012,2023-08-07 06:00:00,Delhi,Electronics,903.36,2023-08-07 06:10:00
5240,1076,2023-08-07 07:00:00,Bangalore,Groceries,2131.36,2023-08-07 07:10:00
5241,1182,2023-08-07 08:00:00,Bangalore,Electronics,2390.53,2023-08-07 09:31:00
5242,1084,2023-08-07 09:00:00,Hyderabad,Snacks,321.91,2023-08-07 09:10:00
5243,1003,2023-08-07 10:00:00,Hyderabad,Pharmacy,4591.44,2023-08-07 10:10:00
5244,1185,2023-08-07 11:00:00,Mumbai,Pharmacy,2454.37,2023-08-07 11:10:00
5245,1018,2023-08-07 12:00:00,Mumbai,Electronics,3500.43,2023-08-07 12:10:00
5246,1109,2023-08-07 13:00:00,Delhi,Snacks,644.58,2023-08-07 13:10:00
5247,1103,2023-08-07 14:00:00,Mumbai,Groceries,4301.91,2023-08-07 14:10:00
5248,1167,2023-08-07 15:00:00,Mumbai,Groceries,1597.06,2023-08-07 15:15:00
5249,1193,2023-08-07 16:00:00,Bangalore,Snacks,2272.66,2023-08-07 16:10:00
5250,1173,2023-08-07 17:00:00,Delhi,Electronics,3837.4,2023-08-07 17:10:00
5251,1162,2023-08-07 18:00:00,Hyderabad,Snacks,1355.89,2023-08-07 19:26:00
5252,1149,2023-08-07 19:00:00,Mumbai,Pharmacy,3485.26,2023-08-07 19:10:00
5253,1122,2023-08-07 20:00:00,Hyderabad,Snacks,228.84,2023-08-07 20:10:00
5254,1148,2023-08-07 21:00:00,Hyderabad,Electronics,3952.09,2023-08-07 21:10:00
5255,1173,2023-08-07 22:00:00,Bangalore,Groceries,4407.01,2023-08-07 22:10:00
5256,1016,2023-08-07 23:00:00,Bangalore,Snacks,1509.07,2023-08-07 23:10:00
5257,1188,2023-08-08 00:00:00,Delhi,Pharmacy,3634.22,2023-08-08 00:10:00
5258,1001,2023-08-08 01:00:00,Bangalore,Pharmacy,1259.62,2023-08-08 01:10:00
5259,1036,2023-08-08 02:00:00,Mumbai,Pharmacy,2806.61,2023-08-08 02:10:00
5260,1197,2023-08-08 03:00:00,Delhi,Snacks,3356.73,2023-08-08 03:10:00
5261,1153,2023-08-08 04:00:00,Mumbai,Pharmacy,3368.72,2023-08-08 04:10:00
5262,1034,2023-08-08 05:00:00,Delhi,Electronics,2714.03,2023-08-08 05:10:00
5263,1004,2023-08-08 06:00:00,Delhi,Pharmacy,2355.05,2023-08-08 06:10:00
5264,1108,2023-08-08 07:00:00,Delhi,Snacks,1420.59,2023-08-08 07:10:00
5265,1195,2023-08-08 08:00:00,Delhi,Pharmacy,3775.44,2023-08-08 08:10:00
5266,1155,2023-08-08 09:00:00,Mumbai,Groceries,423.58,2023-08-08 09:10:00
5267,1042,2023-08-08 10:00:00,Bangalore,Electronics,4442.96,2023-08-08 10:10:00
5268,1148,2023-08-08 11:00:00,Delhi,Pharmacy,2585.5,2023-08-08 11:10:00
5269,1116,2023-08-08 12:00:00,Bangalore,Snacks,1004.96,2023-08-08 12:10:00
5270,1027,2023-08-08 13:00:00,Bangalore,Electronics,2042.85,2023-08-08 13:18:00
5271,1140,2023-08-08 14:00:00,Bangalore,Groceries,4435.67,2023-08-08 14:10:00
5272,1085,2023-08-08 15:00:00,Hyderabad,Groceries,4409.46,2023-08-08 15:10:00
5273,1036,2023-08-08 16:00:00,Hyderabad,Groceries,2780.44,2023-08-08 16:10:00
5274,1121,2023-08-08 17:00:00,Mumbai,Pharmacy,4970.81,2023-08-08 17:10:00
5275,1049,2023-08-08 18:00:00,Hyderabad,Electronics,3100.87,2023-08-08 18:10:00
5276,1084,2023-08-08 19:00:00,Delhi,Pharmacy,3683.09,2023-08-08 19:10:00
5277,1074,2023-08-08 20:00:00,Hyderabad,Snacks,3395.17,2023-08-08 20:10:00
5278,1147,2023-08-08 21:00:00,Hyderabad,Snacks,3717.31,2023-08-08 21:10:00
5279,1006,2023-08-08 22:00:00,Mumbai,Groceries,2464.98,2023-08-08 22:10:00
5280,1061,2023-08-08 23:00:00,Mumbai,Groceries,3763.23,2023-08-08 23:10:00
5281,1082,2023-08-09 00:00:00,Hyderabad,Pharmacy,4812.72,2023-08-09 00:10:00
5282,1041,2023-08-09 01:00:00,Bangalore,Groceries,2782.31,2023-08-09 01:10:00
5283,1064,2023-08-09 02:00:00,Mumbai,Snacks,3560.12,2023-08-09 02:10:00
5284,1162,2023-08-09 03:00:00,Hyderabad,Pharmacy,3338.7,2023-08-09 03:10:00
5285,1073,2023-08-09 04:00:00,Mumbai,Electronics,432.72,2023-08-09 05:42:00
5286,1005,2023-08-09 05:00:00,Hyderabad,Electronics,1735.76,2023-08-09 05:10:00
5287,1030,2023-08-09 06:00:00,Bangalore,Snacks,889.07,2023-08-09 06:10:00
5288,1081,2023-08-09 07:00:00,Bangalore,Pharmacy,1505.75,2023-08-09 07:10:00
